nombre,apellido,producto,cantidad,precio_unitario,canal_venta
Carlos,Hernandez,Opti Boligrafo,2,170.37,Ecommerce
Pedro,Rodriguez,Flex Papel,1,32.91,CallCenter
Luisa,Martinez,Selva Galleta,3,140.53,Ecommerce
Sofia,Garcia,Opti Gorra,5,29.82,Distribuidor
Maria,Martinez,Paisa Carpeta,1,217.5,CallCenter
jorge,martinez,Fresh Switch,3,73.05,Distribuidor
Juan,Diaz,Sabana Estante,4,24.87,Ecommerce
Jorge,Garcia,Rio Patin,2,46.63,Tienda
juan,lopez,Magna Plato,1,66.9,Tienda
Ana,Perez,Quick Mochila,5,41.88,Marketplace
Carlos,Perez,Paisa Plato,1,10.76,Marketplace
Ana,Martinez,Selva Regla,2,37.22,Ecommerce
Sofia,Lopez,Sabana Papel,2,34.04,Marketplace
Jorge,Hernandez,Cafetal Parlante,3,214.01,Tienda
Andres,Ramirez,Magna Gorra,5,159.99,Tienda
Pedro,Sanchez,Pro Cafetera,3,21.76,Tienda
Jorge,Sanchez,Pro Biberon,5,24.93,CallCenter
Ana,Garcia,Crystal Mesa,1,12.77,Marketplace
carlos,gonzalez,Montana Silla,1,365.45,Ecommerce
Luisa,Gonzalez,Royal Talonario,3,162.58,Tienda
Luisa,Martinez,Pacifica Auriculares,4,73.27,CallCenter
Juan,Hernandez,Paisa Cuchillo,2,112.86,Distribuidor
Luisa,Gonzalez,Rio Cafetera,3,109.35,Tienda
Sofia,Rodriguez,Cordillera Router,3,98.72,Ecommerce
Carlos,Perez,Power Resaltador,1,52.5,CallCenter
Jorge,Rodriguez,Lite Licuadora,2,545.88,CallCenter
Juan,Perez,Eco Galleta,3,414.85,Distribuidor
Jorge,Sanchez,Neo Switch,1,127.57,Ecommerce
Carlos,Perez,Rio Tijera,1,102.52,CallCenter
Juan,Martinez,Giga Papel,3,202.52,Tienda
Camila,Garcia,Active Gorra,3,116.93,Marketplace
Andres,Martinez,Andino Maceta,1,25.64,Ecommerce
Luisa,Perez,Llanero Crema,3,7.44,Tienda
Andres,Perez,Sabana Rompecabezas,2,85.82,CallCenter
carlos,hernandez,Plus Telefono,1,2.67,Ecommerce
Carlos,Ramirez,Aqua Sarten,1,80.91,Distribuidor
Andres,Diaz,Cool Bicicleta,3,86.53,CallCenter
carlos,diaz,Cool Parlante,3,42.1,Distribuidor
Pedro,Lopez,Oro Resaltador,3,11.85,CallCenter
Maria,Garcia,Cacao Carpa,2,21.64,Distribuidor
Juan,Hernandez,Montana Mouse,1,12.98,Distribuidor
Carlos,Rodriguez,Quick Webcam,4,60.83,Marketplace
Sofia,Rodriguez,Paisa Cargador,2,272.05,Distribuidor
Luisa,Perez,Bright Pegante,2,176.58,Marketplace
Maria,Rodriguez,Alpha Cuchillo,1,61.26,Marketplace
Andres,Hernandez,Metro Sacapuntas,4,104.38,Distribuidor
Pedro,Hernandez,Rio Agenda,1,96.65,Distribuidor
Sofia,Martinez,Cool Colchoneta,2,202.18,Distribuidor
Juan,Lopez,Sabana Pantalon,3,159.8,Marketplace
Jorge,Lopez,Llanero Tripode,1,134.21,CallCenter
Andres,Perez,Oro Afeitadora,1,6.65,Tienda
Camila,Garcia,Metro Raqueta,3,140.37,Tienda
Maria,Martinez,Lago Camisa,4,62.41,CallCenter
Juan,Rodriguez,Paisa Microfono,4,28.18,Distribuidor
Luisa,Perez,Smart Copa,1,117.73,Marketplace
Juan,Ramirez,Selva Rompecabezas,3,167.73,Ecommerce
Pedro,Sanchez,Andes Mousepad,1,110.25,Marketplace
Ana,Gonzalez,Basic Teclado,3,90.81,Tienda
Camila,Gonzalez,Opti Jabon,2,128.64,Marketplace
Carlos,Martinez,Cielo Webcam,3,481.57,Ecommerce
Maria,Gonzalez,Lite Licuadora,1,545.88,Tienda
Maria,Perez,Paisa Cinta,5,10.45,Tienda
Pedro,Diaz,Magna Telefono,4,75.3,Tienda
Camila,Diaz,Bright Colchoneta,1,8.18,Distribuidor
Maria,Gonzalez,Neo Boligrafo,3,74.57,Tienda
Jorge,Martinez,Active Boligrafo,3,21.84,Ecommerce
Pedro,Diaz,Cafe Semilla,4,34.24,Tienda
Jorge,Garcia,Cielo Tenedor,1,301.58,Marketplace
Luisa,Lopez,Power Camisa,5,117.67,Ecommerce
Camila,Ramirez,Alpha Carpa,2,20.09,Ecommerce
Camila,Perez,Metro ProtectorSolar,5,76.87,Tienda
Maria,Rodriguez,Bright Biberon,2,23.51,Distribuidor
Sofia,Lopez,Cielo Toalla,2,10.31,Tienda
Sofia,Martinez,Royal Regla,1,29.79,Tienda
Ana,Rodriguez,Eco Tripode,2,37.39,Distribuidor
Ana,Garcia,Cafe Toalla,3,24.66,Tienda
Ana,Perez,Prime Perfume,2,73.18,Tienda
Camila,Perez,Sierra Perfume,2,147.65,Marketplace
Jorge,Hernandez,Plus Microfono,4,138.59,Distribuidor
Maria,Garcia,Royal Gorra,4,7.3,Tienda
Maria,Gonzalez,Alpha Cuaderno,1,32.97,Distribuidor
Luisa,Gonzalez,Metro Biberon,1,42.91,CallCenter
Andres,Ramirez,Opti Carpeta,3,19.64,Distribuidor
Juan,Garcia,Giga Tijera,4,25.76,Ecommerce
Sofia,Gonzalez,Cafetal Botella,5,6.46,CallCenter
Maria,Lopez,Bosque Teclado,1,33.24,Ecommerce
Luisa,Sanchez,Montana Monitor,1,198.76,Ecommerce
Jorge,Lopez,Bosque Webcam,4,35.06,Distribuidor
Luisa,Ramirez,Selva Tenedor,4,108.42,Distribuidor
Andres,Diaz,Cool Pegante,3,34.17,Tienda
Andres,Gonzalez,Basic Pantalon,4,764.53,Tienda
Andres,Sanchez,Smart Silla,2,81.81,Ecommerce
Ana,Perez,Eco Cable,5,246.74,CallCenter
Andres,Perez,Lite Monitor,2,92.06,Distribuidor
Camila,Rodriguez,Plus Auriculares,2,23.98,CallCenter
Pedro,Diaz,Sabana Perfume,2,130.1,Distribuidor
Juan,Martinez,Power Talonario,1,113.07,CallCenter
Pedro,Perez,Andes Silla,2,28.96,Distribuidor
Andres,Diaz,Flex Shampoo,1,57.97,CallCenter
Pedro,Martinez,Selva Cuaderno,4,14.67,Marketplace
Jorge,Diaz,Quick Maceta,5,54.73,Ecommerce
Carlos,Martinez,Andino Botella,5,104.9,Marketplace
Pedro,Lopez,Llanero Jabon,2,21.5,CallCenter
Carlos,Hernandez,Omega Switch,5,512.19,CallCenter
Maria,Rodriguez,Omega Termo,1,121.28,Tienda
Ana,Diaz,Lago Olla,4,62.69,Ecommerce
Juan,Hernandez,Nova Shampoo,2,88.63,Marketplace
Andres,Martinez,Cool Raqueta,3,200.91,Ecommerce
Juan,Sanchez,Flex Router,5,23.03,Distribuidor
Maria,Hernandez,Giga Auriculares,5,156.14,Ecommerce
Andres,Martinez,Fresh Cable,2,5.12,Marketplace
Luisa,Lopez,Royal Cafetera,5,133.98,Marketplace
Camila,Diaz,Flex Talonario,5,30.2,Tienda
Juan,Diaz,Flex Switch,3,120.55,CallCenter
Pedro,Lopez,Neo Estante,1,89.8,Ecommerce
Pedro,Lopez,Selva Boligrafo,2,7.7,Distribuidor
Carlos,Martinez,Aero Estante,2,210.11,Distribuidor
Pedro,Martinez,Pro Boligrafo,3,94.5,Tienda
Luisa,Lopez,Alpha Silla,3,21.65,Marketplace
Sofia,Ramirez,Lite Cinta,1,37.35,Distribuidor
Pedro,Diaz,Alpha Mochila,4,137.86,Ecommerce
Luisa,Diaz,Nova Extensor,2,6.64,Ecommerce
Camila,Sanchez,Cafe Archivador,5,141.26,Marketplace
Luisa,Martinez,Bosque Estante,1,13.07,Tienda
Carlos,Diaz,Sierra Cereal,2,139.17,CallCenter
Luisa,Ramirez,Cordillera Balanza,1,27.75,Marketplace
Ana,Diaz,Bosque Pegante,4,105.56,Distribuidor
Pedro,Lopez,Selva Patin,2,193.54,Tienda
Andres,Lopez,Llanero Colchoneta,5,270.96,Distribuidor
Jorge,Diaz,Neo Termo,2,421.62,Ecommerce
sofia,martinez,Elite Parlante,1,3.95,Distribuidor
Camila,Hernandez,Cordillera Microfono,4,57.69,Distribuidor
Andres,Lopez,Active Carpa,1,170.82,Tienda
Sofia,Diaz,Elite Tijera,1,77.43,Marketplace
Jorge,Martinez,Bright Cuaderno,3,10.55,Tienda
Sofia,Rodriguez,Crystal Camisa,1,104.63,CallCenter
Sofia,Perez,Omega Extensor,4,19.46,Tienda
Andres,Hernandez,Aero Carpeta,5,46.63,Marketplace
Juan,Sanchez,Metro Carpeta,3,74.57,Ecommerce
Andres,Ramirez,Basic Cargador,1,123.84,Marketplace
Jorge,Martinez,Andino Toalla,2,76.01,Distribuidor
Camila,Perez,Sabana Silla,3,797.94,Tienda
Sofia,Ramirez,Elite Teclado,4,17.07,CallCenter
Ana,Hernandez,Andino Mousepad,2,13.94,Tienda
Andres,Lopez,Cafetal Galleta,4,128.94,CallCenter
Camila,Gonzalez,Lite Mesa,2,170.29,CallCenter
Jorge,Ramirez,Neo Cuchillo,5,26.83,Ecommerce
Jorge,Rodriguez,Power Muñeco,4,54.59,CallCenter
Luisa,Martinez,Paisa Webcam,2,90.65,CallCenter
Maria,Perez,Flex Crema,4,19.16,Distribuidor
Luisa,Ramirez,Pro Pegante,3,3.72,Tienda
Andres,Diaz,Cafetal Teclado,4,111.48,Ecommerce
Ana,Rodriguez,Cool Router,4,23.8,Marketplace
Carlos,Lopez,Sabana Plancha,2,92.49,Tienda
Jorge,Gonzalez,Silver Carpa,4,717.63,CallCenter
Jorge,Perez,Sierra Cinta,5,27.58,Distribuidor
Juan,Garcia,Oro Zapatilla,1,64.93,CallCenter
Camila,Rodriguez,Max Marcador,3,27.22,Distribuidor
Carlos,Perez,Nano ProtectorSolar,2,46.7,Distribuidor
Sofia,Gonzalez,Lite Mesa,4,170.29,Tienda
Carlos,Sanchez,Selva Resaltador,4,650.7,Marketplace
Andres,Martinez,Basic Copa,4,13.49,Ecommerce
Ana,Perez,Oro Boligrafo,3,677.85,Distribuidor
Sofia,Sanchez,Mini Tambor,1,168.27,Distribuidor
Luisa,Sanchez,Cafe Cable,5,143.4,Distribuidor
Carlos,Ramirez,Royal Linterna,5,73.55,CallCenter
Maria,Martinez,Power Jabon,2,193.92,Marketplace
Ana,Sanchez,Omega Semilla,1,40.03,Distribuidor
Pedro,Martinez,Andes Rompecabezas,1,24.6,Marketplace
Jorge,Garcia,Nova Switch,3,30.13,Ecommerce
Andres,Diaz,Pro Patin,4,118.57,Distribuidor
Maria,Rodriguez,Golden Perfume,1,139.23,Ecommerce
Ana,Ramirez,Royal Cuchillo,4,94.32,Distribuidor
Luisa,Ramirez,Aqua Crema,3,155.76,Ecommerce
Ana,Gonzalez,Magna Silla,2,62.6,Ecommerce
Pedro,Garcia,Prime Biberon,2,45.74,Ecommerce
Luisa,Sanchez,Nano Copa,4,19.79,Tienda
Jorge,Lopez,Omega Rompecabezas,4,187.82,Tienda
Juan,Diaz,Silver Pegante,1,37.2,Marketplace
Jorge,Perez,Plus Monitor,3,34.56,Marketplace
Luisa,Ramirez,Prime Copa,2,61.59,Distribuidor
Pedro,Gonzalez,Rio Camisa,1,89.12,CallCenter
Maria,Rodriguez,Alpha Switch,5,54.64,Marketplace
andres,lopez,Eco Mesa,1,129.84,CallCenter
Andres,Martinez,Neo Raqueta,4,156.52,Marketplace
Sofia,Hernandez,Sabana Cepillo,5,115.32,CallCenter
Sofia,Sanchez,Eco PowerBank,1,7.57,Tienda
Sofia,Rodriguez,Max Extensor,3,110.33,Tienda
Juan,Martinez,Fresh Cafetera,2,6.64,Marketplace
Juan,Hernandez,Crystal Galleta,5,21.13,Ecommerce
Pedro,Garcia,Cordillera Teclado,3,64.73,Marketplace
Camila,Diaz,Prime Bicicleta,1,30.5,Ecommerce
Sofia,Sanchez,Nova Webcam,4,45.7,Marketplace
Ana,Lopez,Lite Carpeta,4,148.25,Tienda
Sofia,Gonzalez,Nano Archivador,3,70.0,Tienda
Jorge,Rodriguez,Llanero Plancha,4,52.52,Tienda
Andres,Perez,Smart Boligrafo,2,882.1,CallCenter
Juan,Ramirez,Crystal Cargador,3,14.15,Marketplace
Jorge,Diaz,Flex Plancha,3,33.02,Distribuidor
juan,ramirez,Plus Cuaderno,4,9.58,Marketplace
Andres,Garcia,Oro Agenda,3,72.69,Tienda
Maria,Garcia,Cafe Colchoneta,1,129.73,Distribuidor
Ana,Ramirez,Alpha Boligrafo,5,163.46,CallCenter
Ana,Perez,Royal Plato,5,176.63,Tienda
Maria,Hernandez,Power Pegante,4,34.88,Ecommerce
Pedro,Perez,Aqua Switch,2,53.49,Tienda
Pedro,Perez,Golden Pegante,2,93.63,Marketplace
Juan,Lopez,Cafetal Marcador,4,139.85,Marketplace
Camila,Hernandez,Pro Talonario,4,176.41,Distribuidor
Juan,Perez,Sierra Linterna,3,201.68,Tienda
Camila,Gonzalez,Pacifica Tenedor,2,45.42,Ecommerce
Ana,Rodriguez,Aqua Botella,5,157.55,Distribuidor
Juan,Martinez,Crystal Cafetera,4,143.54,Marketplace
Maria,Garcia,Giga Cafetera,5,223.82,Tienda
Jorge,Diaz,Bosque Archivador,5,56.08,CallCenter
Andres,Diaz,Llanero Balon,2,45.5,Ecommerce
Juan,Diaz,Selva Cargador,5,56.03,Distribuidor
Luisa,Martinez,Cordillera Tambor,3,140.82,Distribuidor
Luisa,Sanchez,Giga Termo,3,635.2,Tienda
Maria,Lopez,Paisa Biberon,2,22.02,Tienda
Sofia,Garcia,Cafetal Tenedor,3,55.04,Distribuidor
Sofia,Rodriguez,Mini Telefono,4,285.83,Tienda
Andres,Garcia,Magna Telefono,2,75.3,CallCenter
Andres,Garcia,Cacao Papel,5,182.81,Ecommerce
Jorge,Hernandez,Llanero Drone,4,94.77,CallCenter
Luisa,Diaz,Lite Shampoo,2,64.54,Ecommerce
Juan,Lopez,Aero Patin,5,106.01,Ecommerce
Jorge,Rodriguez,Llanero Raqueta,5,76.67,Distribuidor
Pedro,Hernandez,Golden Pantalon,5,97.65,Tienda
Carlos,Diaz,Lite Tambor,5,86.56,Ecommerce
Pedro,Diaz,Smart Gorra,5,129.87,Marketplace
pedro,hernandez,Nova Galleta,2,104.52,Distribuidor
Pedro,Gonzalez,Nano Gorra,3,81.09,Marketplace
Juan,Ramirez,Selva Regla,5,37.22,CallCenter
Carlos,Ramirez,Sierra Archivador,4,79.64,Distribuidor
Juan,Sanchez,Magna Toalla,2,39.66,Tienda
Camila,Hernandez,Nova Camisa,1,30.2,CallCenter
juan,diaz,Power Pegante,3,34.88,Distribuidor
Maria,Ramirez,Power Botella,4,15.76,Tienda
Ana,Hernandez,Mini Extensor,5,31.44,Ecommerce
Carlos,Sanchez,Cacao Galleta,2,117.28,Marketplace
Ana,Perez,Giga Switch,2,150.3,CallCenter
Sofia,Sanchez,Royal Linterna,5,73.55,Ecommerce
Maria,Gonzalez,Metro Carpa,4,112.5,Ecommerce
Maria,Ramirez,Aqua Copa,2,17.71,Marketplace
Luisa,Hernandez,Nova Semilla,3,49.71,Tienda
Pedro,Gonzalez,Smart Balanza,4,63.32,Distribuidor
Camila,Lopez,Llanero Plancha,5,52.52,Tienda
Camila,Rodriguez,Power Monitor,4,202.66,Distribuidor
Maria,Lopez,Alpha Mouse,4,22.67,Distribuidor
Maria,Martinez,Fresh Talonario,1,40.67,Distribuidor
Camila,Diaz,Prime Muñeco,5,272.95,Marketplace
Luisa,Ramirez,Paisa Mochila,3,34.86,Marketplace
Luisa,Martinez,Rio Linterna,5,145.56,Ecommerce
Sofia,Gonzalez,Paisa Copa,1,14.79,Distribuidor
Jorge,Sanchez,Magna Termo,5,53.67,Ecommerce
Sofia,Rodriguez,Paisa Auriculares,5,726.81,Ecommerce
Luisa,Lopez,Llanero Pelota,3,702.3,CallCenter
Camila,Sanchez,Selva PowerBank,1,12.96,Tienda
Camila,Perez,Neo Papel,5,714.86,Tienda
Camila,Ramirez,Neo Toalla,5,93.26,CallCenter
Carlos,Hernandez,Smart Router,2,4.56,Tienda
Camila,Rodriguez,Nova Linterna,5,100.48,Marketplace
Camila,Diaz,Magna Mesa,3,7.93,Distribuidor
Maria,Perez,Giga Colchoneta,2,222.37,Marketplace
Andres,Ramirez,Lite Guitarra,1,616.94,Ecommerce
Sofia,Sanchez,Pro Lampara,4,88.49,Tienda
Sofia,Gonzalez,Quick Sarten,3,120.07,Tienda
Sofia,Hernandez,Bright Tambor,1,67.17,Distribuidor
Maria,Ramirez,Paisa Cinta,2,10.45,CallCenter
Ana,Ramirez,Montana Teclado,4,71.59,Ecommerce
Luisa,Gonzalez,Cielo Sarten,1,326.77,CallCenter
Ana,Hernandez,Magna Switch,3,80.65,CallCenter
Luisa,Ramirez,Cielo Perfume,2,15.74,Tienda
Pedro,Perez,Metro Perfume,3,104.34,CallCenter
Juan,Ramirez,Smart Pantalon,3,123.53,CallCenter
Pedro,Gonzalez,Power Drone,2,30.78,CallCenter
Andres,Hernandez,Plus Carpa,5,90.35,Tienda
Carlos,Diaz,Nano Raqueta,3,114.84,Distribuidor
Carlos,Garcia,Quick Crema,2,45.39,Tienda
Pedro,Lopez,Silver Muñeco,3,16.83,Marketplace
Sofia,Garcia,Mini Microfono,5,84.57,CallCenter
Andres,Hernandez,Active Crema,2,408.41,Distribuidor
Maria,Martinez,Giga Termo,1,635.2,Tienda
Andres,Gonzalez,Lite Mousepad,1,264.19,Distribuidor
Juan,Gonzalez,Lago Olla,1,62.69,CallCenter
Carlos,Hernandez,Elite Switch,4,94.7,Tienda
juan,rodriguez,Lite Carpeta,3,148.25,Marketplace
Maria,Lopez,Rio Silla,3,4.93,CallCenter
Jorge,Hernandez,Cielo Perfume,2,15.74,Marketplace
Pedro,Lopez,Sierra Toalla,4,82.34,Distribuidor
Juan,Garcia,Flex Plancha,3,33.02,Distribuidor
Maria,Rodriguez,Alpha ProtectorSolar,2,122.59,Tienda
Carlos,Rodriguez,Eco Maceta,5,41.33,Ecommerce
Juan,Garcia,Max Carpa,3,97.09,Distribuidor
Pedro,Ramirez,Sierra Tenedor,3,75.49,Ecommerce
Jorge,Sanchez,Lago Perfume,5,12.69,Tienda
Jorge,Martinez,Andes Webcam,5,167.81,Ecommerce
Juan,Perez,Plus Shampoo,3,84.35,Marketplace
Juan,Perez,Max Galleta,5,88.0,Distribuidor
Sofia,Perez,Giga Balon,2,252.15,Distribuidor
Jorge,Rodriguez,Power Zapatilla,3,80.15,Tienda
Ana,Ramirez,Neo Router,3,28.01,Tienda
Pedro,Garcia,Sabana Webcam,1,89.28,CallCenter
Jorge,Diaz,Llanero Cuchillo,3,341.28,Ecommerce
Sofia,Gonzalez,Eco Perfume,1,243.71,CallCenter
Andres,Lopez,Elite PowerBank,5,191.02,Marketplace
Pedro,Gonzalez,Eco PowerBank,5,7.57,Marketplace
Andres,Garcia,Lite Mochila,2,28.73,Marketplace
Jorge,Ramirez,Pacifica PowerBank,1,189.98,Tienda
Jorge,Perez,Magna Linterna,3,623.18,CallCenter
carlos,gonzalez,Fresh Bicicleta,1,40.66,Distribuidor
Juan,Perez,Cool Mochila,5,120.9,Tienda
Andres,Garcia,Cacao Pelota,5,99.65,CallCenter
Camila,Martinez,Andes Semilla,2,43.01,Marketplace
Pedro,Lopez,Alpha Bicicleta,5,99.9,CallCenter
Carlos,Perez,Opti Extensor,1,23.32,Tienda
Jorge,Martinez,Cacao Marcador,3,642.65,Tienda
Luisa,Perez,Fresh Cereal,3,110.45,Distribuidor
Carlos,Garcia,Quick Licuadora,1,261.91,Distribuidor
Camila,Sanchez,Cielo Teclado,2,267.94,CallCenter
Sofia,Rodriguez,Omega Afeitadora,3,171.34,CallCenter
Juan,Perez,Max Webcam,1,86.51,Tienda
Ana,Diaz,Rio Cuaderno,1,73.08,Ecommerce
Ana,Hernandez,Magna Parlante,5,174.8,Marketplace
Carlos,Sanchez,Cool Mousepad,5,134.81,Distribuidor
Maria,Martinez,Crystal Toalla,2,4.46,CallCenter
Maria,Sanchez,Lite Microfono,2,78.38,Tienda
Camila,Hernandez,Basic Raqueta,2,64.71,CallCenter
Pedro,Ramirez,Active Extensor,1,7.38,Distribuidor
Camila,Martinez,Nano Boligrafo,1,253.59,Tienda
Luisa,Rodriguez,Plus Papel,5,750.03,Distribuidor
Andres,Rodriguez,Cacao Papel,3,182.81,Marketplace
Ana,Hernandez,Omega Guante,2,113.41,Tienda
Juan,Garcia,Power Cuaderno,4,111.85,Distribuidor
Juan,Ramirez,Metro Lampara,2,36.7,Distribuidor
Juan,Garcia,Bright Regla,5,277.3,Marketplace
Carlos,Martinez,Magna Silla,1,62.6,CallCenter
Carlos,Perez,Cool Bicicleta,5,86.53,Distribuidor
Carlos,Diaz,Power Silla,5,158.03,CallCenter
Jorge,Rodriguez,Sabana Plato,5,6.13,Marketplace
Pedro,Sanchez,Metro Camisa,4,158.61,Marketplace
Sofia,Ramirez,Sabana Marcador,4,154.08,Ecommerce
Carlos,Diaz,Alpha PowerBank,2,696.37,Distribuidor
Sofia,Sanchez,Andino Regla,1,68.81,Ecommerce
Carlos,Rodriguez,Omega Agenda,5,26.94,CallCenter
Camila,Perez,Cacao Balon,3,262.38,Marketplace
Ana,Gonzalez,Nano Cable,2,607.33,Ecommerce
Juan,Garcia,Andes Cafetera,2,98.5,Tienda
Camila,Sanchez,Bright Plancha,5,42.1,Ecommerce
Andres,Sanchez,Active Archivador,2,201.4,Ecommerce
Carlos,Diaz,Aqua Camisa,5,12.48,Marketplace
Pedro,Diaz,Sierra Cuchillo,2,5.68,CallCenter
Luisa,Lopez,Fresh Lampara,1,9.52,Distribuidor
sofia,gonzalez,Montana Zapatilla,2,20.24,Distribuidor
Camila,Gonzalez,Cordillera Papel,2,322.99,Marketplace
Juan,Hernandez,Cafe Auriculares,3,9.27,Distribuidor
Carlos,Diaz,Cacao Chocolate,1,78.91,Tienda
Sofia,Lopez,Montana Licuadora,1,101.39,Marketplace
Luisa,Lopez,Metro Rompecabezas,1,273.02,Distribuidor
Pedro,Martinez,Bright Marcador,2,118.2,Distribuidor
Camila,Hernandez,Lite Tijera,4,23.33,Distribuidor
Luisa,Martinez,Rio Biberon,2,97.17,CallCenter
Camila,Diaz,Alpha Cinta,5,705.12,Ecommerce
Jorge,Diaz,Flex Colchoneta,3,365.32,Distribuidor
Andres,Rodriguez,Cafe Teclado,1,12.85,Marketplace
Pedro,Hernandez,Opti Olla,5,14.27,Marketplace
Camila,Gonzalez,Sierra Estante,5,9.54,CallCenter
Jorge,Sanchez,Nano Mousepad,4,10.46,Marketplace
Ana,Ramirez,Alpha Termo,1,54.15,Tienda
Camila,Sanchez,Cafe Tripode,2,725.68,Distribuidor
Andres,Perez,Nova Teclado,1,124.81,Distribuidor
Sofia,Gonzalez,Crystal Cafetera,3,143.54,CallCenter
Juan,Garcia,Pacifica Talonario,1,10.58,Marketplace
Juan,Sanchez,Basic Tambor,5,13.98,Distribuidor
Carlos,Rodriguez,Montana Resaltador,5,55.53,Tienda
Carlos,Sanchez,Silver Agenda,2,14.19,Distribuidor
camila,martinez,Neo Zapatilla,2,15.75,CallCenter
Juan,Hernandez,Rio Crema,2,20.65,Ecommerce
Juan,Lopez,Prime Archivador,3,16.68,Distribuidor
Juan,Hernandez,Smart Mouse,1,99.58,CallCenter
Luisa,Lopez,Sierra Telefono,4,710.85,CallCenter
Pedro,Rodriguez,Cafetal Semilla,1,56.26,Tienda
Luisa,Gonzalez,Lite Galleta,2,37.56,Tienda
Jorge,Ramirez,Flex Cinta,3,10.36,Ecommerce
Maria,Sanchez,Giga Galleta,1,23.67,Tienda
Ana,Lopez,Montana Patin,5,11.89,Distribuidor
Sofia,Garcia,Eco Zapatilla,1,75.55,Ecommerce
Jorge,Ramirez,Andes Carpeta,5,62.9,Distribuidor
Juan,Rodriguez,Crystal Mouse,1,222.05,Distribuidor
Camila,Diaz,Royal Mousepad,1,94.5,Marketplace
Carlos,Hernandez,Cordillera Cepillo,1,28.3,Tienda
Maria,Ramirez,Montana Copa,2,19.84,Marketplace
Sofia,Sanchez,Prime Monitor,5,345.04,CallCenter
Luisa,Garcia,Max Galleta,3,88.0,CallCenter
Camila,Garcia,Quick Agenda,4,25.6,Ecommerce
Pedro,Garcia,Elite Resaltador,5,87.42,CallCenter
Camila,Ramirez,Royal Cargador,2,30.49,Tienda
Juan,Diaz,Aqua Extensor,5,112.56,Tienda
Sofia,Martinez,Nova Cargador,3,92.38,CallCenter
Carlos,Sanchez,Fresh Extensor,5,124.16,Ecommerce
Camila,Martinez,Plus PowerBank,2,102.38,Tienda
Pedro,Martinez,Andino Carpeta,2,224.65,Tienda
Jorge,Ramirez,Crystal Cargador,4,14.15,Ecommerce
Sofia,Ramirez,Selva Monitor,3,177.0,CallCenter
Pedro,Diaz,Alpha Pelota,4,322.34,Marketplace
Jorge,Perez,Sabana Monitor,1,40.63,Distribuidor
Sofia,Hernandez,Pro Gorra,2,31.48,Ecommerce
Sofia,Hernandez,Lago Semilla,4,213.9,Ecommerce
Ana,Hernandez,Opti Silla,2,621.14,CallCenter
Ana,Hernandez,Sierra Olla,2,82.13,Ecommerce
luisa,lopez,Silver Cafetera,1,14.91,Ecommerce
Juan,Lopez,Basic Plato,2,146.78,CallCenter
Sofia,Diaz,Rio Tijera,4,102.52,Distribuidor
Camila,Martinez,Mini Balon,3,75.77,Ecommerce
Andres,Hernandez,Aqua Auriculares,5,130.04,Ecommerce
Camila,Hernandez,Royal Muñeco,4,75.85,Marketplace
Jorge,Martinez,Cielo Cinta,1,75.11,Tienda
Maria,Lopez,Fresh Biberon,5,20.1,CallCenter
Camila,Sanchez,Alpha Silla,2,21.65,Ecommerce
Pedro,Lopez,Llanero Tenedor,4,176.35,Distribuidor
Jorge,Ramirez,Montana Cafetera,5,79.27,Tienda
Sofia,Ramirez,Andes Plato,4,110.36,CallCenter
Carlos,Lopez,Nano Sarten,2,29.95,Marketplace
Andres,Diaz,Rio Regla,4,27.18,Tienda
Maria,Martinez,Eco Pantalon,1,264.69,CallCenter
Sofia,Garcia,Omega Boligrafo,5,19.61,Distribuidor
Jorge,Martinez,Lite Marcador,5,100.9,CallCenter
Carlos,Garcia,Elite Teclado,5,17.07,CallCenter
Jorge,Sanchez,Neo Mouse,4,314.95,Ecommerce
Camila,Lopez,Bosque Router,2,190.5,Tienda
Andres,Garcia,Elite Maceta,4,30.58,Distribuidor
Pedro,Perez,Montana Patin,4,11.89,Tienda
Jorge,Rodriguez,Fresh Rompecabezas,5,77.27,Tienda
Pedro,Lopez,Golden Crema,2,90.65,Distribuidor
Maria,Hernandez,Basic Pegante,3,26.95,Ecommerce
Camila,Martinez,Selva Mouse,2,6.73,Marketplace
Ana,Diaz,Giga Sacapuntas,4,22.21,Marketplace
camila,martinez,Nova Sarten,1,214.65,Ecommerce
Camila,Martinez,Alpha Carpeta,2,175.38,CallCenter
Sofia,Ramirez,Quick Cafetera,5,612.46,Ecommerce
Andres,Sanchez,Magna Microfono,1,138.89,Ecommerce
Ana,Ramirez,Omega Lampara,3,319.11,Marketplace
Juan,Sanchez,Cafetal Extensor,3,177.1,Distribuidor
Andres,Lopez,Power Pantalon,1,608.19,Marketplace
Ana,Sanchez,Basic Balanza,3,71.27,Tienda
Jorge,Rodriguez,Andes ProtectorSolar,1,16.24,CallCenter
Luisa,Hernandez,Montana Cuaderno,4,142.02,Marketplace
Carlos,Ramirez,Prime Rompecabezas,1,26.42,Marketplace
Maria,Garcia,Omega Crema,4,60.13,Tienda
Pedro,Perez,Rio Licuadora,5,86.25,Distribuidor
Luisa,Diaz,Oro Marcador,5,10.31,Ecommerce
Jorge,Rodriguez,Cacao Monitor,3,136.79,Distribuidor
Andres,Martinez,Bright Cuchillo,1,825.4,CallCenter
Ana,Garcia,Bright Lampara,4,24.34,CallCenter
